Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
China,Super League,2015,20/06/15,12:45,Shanghai Shenhua,Liaoning,3,1,H,1.62,3.96,6.03,1.74,3.96,6.03,1.63,3.65,5
China,Super League,2015,21/06/15,12:35,Beijing Renhe,Shijiazhuang,0,0,D,2.07,3.25,4.11,2.3,3.55,4.25,2.02,3.18,3.6
China,Super League,2015,24/06/15,12:00,Changchun Yatai,Beijing Renhe,2,1,H,2.21,3.33,3.53,2.28,3.33,3.75,2.15,3.11,3.27
China,Super League,2015,24/06/15,12:35,Guangzhou R&F,Henan Jianye,1,2,A,1.7,3.88,5.25,1.77,3.9,5.4,1.67,3.67,4.55
China,Super League,2015,24/06/15,12:35,Liaoning,Shanghai SIPG,1,3,A,4.33,3.75,1.85,5.75,4.5,1.77,4.83,3.91,1.59
China,Super League,2015,24/06/15,12:35,Shijiazhuang,Shandong Luneng,1,1,D,3.17,3.61,2.26,3.32,3.69,2.26,3.02,3.34,2.16
China,Super League,2015,24/06/15,12:35,Tianjin Teda,Chongqing Lifan,0,3,A,2.34,3.44,3.1,2.41,3.6,3.3,2.24,3.25,2.96
China,Super League,2015,24/06/15,12:45,Jiangsu Suning,Shanghai Shenhua,3,2,H,2.33,3.49,3.12,2.33,3.49,3.4,2.13,3.3,3.15
China,Super League,2015,25/06/15,12:45,Shanghai Shenxin,Hangzhou Greentown,2,0,H,2.5,3.38,2.95,2.77,3.45,2.95,2.49,3.12,2.71
China,Super League,2015,25/06/15,13:00,Guangzhou Evergrande,Beijing Guoan,0,0,D,2.13,3.43,3.65,2.2,3.5,3.76,2.05,3.3,3.35
China,Super League,2015,27/06/15,12:35,Liaoning,Beijing Renhe,2,1,H,2.51,3.17,3.11,2.7,3.4,3.11,2.4,3.05,2.85
China,Super League,2015,27/06/15,12:45,Jiangsu Suning,Shanghai SIPG,1,4,A,3.24,3.62,2.22,3.5,3.62,2.28,3.07,3.33,2.14
China,Super League,2015,28/06/15,12:00,Changchun Yatai,Shandong Luneng,1,2,A,3.02,3.56,2.36,3.07,3.56,2.47,2.87,3.29,2.29
China,Super League,2015,28/06/15,12:35,Beijing Guoan,Chongqing Lifan,2,0,H,1.36,5.1,9.54,1.38,5.1,9.8,1.34,4.53,8.25
China,Super League,2015,28/06/15,12:35,Guangzhou R&F,Hangzhou Greentown,2,0,H,1.7,3.99,5.08,1.7,4.1,6.1,1.6,3.79,5.05
China,Super League,2015,28/06/15,12:35,Shijiazhuang,Guangzhou Evergrande,1,1,D,6.81,4.44,1.51,7.32,4.6,1.54,6.13,4.12,1.47
China,Super League,2015,28/06/15,12:35,Tianjin Teda,Henan Jianye,2,3,A,2.63,3.3,2.85,2.66,3.5,3.12,2.39,3.1,2.86
China,Super League,2015,28/06/15,12:45,Shanghai Shenxin,Shanghai Shenhua,1,1,D,3.75,3.59,2.04,4.4,3.66,2.05,3.61,3.38,1.94
China,Super League,2015,04/07/15,12:35,Beijing Renhe,Jiangsu Suning,0,1,A,2.25,3.37,3.4,2.36,3.4,3.41,2.19,3.19,3.14
China,Super League,2015,04/07/15,12:35,Shandong Luneng,Liaoning,2,0,H,1.47,4.83,6.72,1.47,5.2,8.5,1.38,4.6,6.78
China,Super League,2015,04/07/15,12:35,Shijiazhuang,Changchun Yatai,0,0,D,2.37,3.29,3.23,2.38,3.41,3.3,2.26,3.1,3.08
China,Super League,2015,04/07/15,12:45,Henan Jianye,Beijing Guoan,0,1,A,3.55,3.34,2.2,3.75,3.34,2.26,3.36,3.13,2.12
China,Super League,2015,04/07/15,12:45,Shanghai Shenhua,Guangzhou R&F,1,0,H,2.37,3.5,3.06,2.5,3.5,3.1,2.3,3.27,2.85
China,Super League,2015,05/07/15,12:35,Hangzhou Greentown,Tianjin Teda,2,1,H,2.51,3.21,3.08,2.55,3.22,3.2,2.32,3.09,2.98
China,Super League,2015,05/07/15,12:45,Shanghai SIPG,Shanghai Shenxin,2,0,H,1.18,7.61,18.5,1.2,8.4,18.5,1.16,6.79,13.28
China,Super League,2015,05/07/15,13:00,Guangzhou Evergrande,Chongqing Lifan,7,0,H,1.24,6.96,12.13,1.26,7.3,13,1.21,6.08,10.49
China,Super League,2015,10/07/15,12:45,Shanghai Shenxin,Beijing Renhe,2,5,A,2.82,3.23,2.7,2.85,3.23,2.87,2.66,3.04,2.6
China,Super League,2015,11/07/15,12:00,Changchun Yatai,Guangzhou Evergrande,0,2,A,7.25,4.63,1.47,8,5,1.47,6.66,4.27,1.41
China,Super League,2015,11/07/15,12:35,Chongqing Lifan,Henan Jianye,1,1,D,2.5,3.2,3.1,2.53,3.5,3.22,2.34,3.11,2.93
China,Super League,2015,11/07/15,12:35,Tianjin Teda,Shanghai Shenhua,1,1,D,2.74,3.49,2.61,2.81,3.5,2.61,2.62,3.28,2.46
China,Super League,2015,11/07/15,12:45,Jiangsu Suning,Shandong Luneng,2,3,A,2.61,3.41,2.78,2.87,3.5,2.79,2.59,3.26,2.52
China,Super League,2015,12/07/15,12:35,Beijing Guoan,Hangzhou Greentown,4,0,H,1.17,7.43,21.57,1.28,7.5,23,1.15,6.57,16.19
China,Super League,2015,12/07/15,12:35,Guangzhou R&F,Shanghai SIPG,2,3,A,3.18,3.51,2.3,3.5,3.75,2.31,3.19,3.41,2.08
China,Super League,2015,12/07/15,12:35,Liaoning,Shijiazhuang,1,1,D,2.3,3.28,3.4,2.5,3.36,3.4,2.27,3.12,3.04
China,Super League,2015,15/07/15,12:00,Changchun Yatai,Liaoning,2,1,H,1.37,5.08,9.23,1.37,5.5,10,1.33,4.81,7.92
China,Super League,2015,15/07/15,12:35,Hangzhou Greentown,Chongqing Lifan,1,3,A,2.92,3.28,2.57,2.95,3.28,2.77,2.69,3.11,2.51
China,Super League,2015,15/07/15,12:35,Shandong Luneng,Shanghai Shenxin,2,2,D,1.18,7.87,15.43,1.23,7.87,17,1.17,6.65,12.08
China,Super League,2015,15/07/15,12:35,Shijiazhuang,Jiangsu Suning,2,1,H,2.66,3.27,2.83,2.82,3.6,2.87,2.5,3.15,2.67
China,Super League,2015,15/07/15,12:45,Shanghai Shenhua,Beijing Guoan,3,1,H,3.44,3.35,2.24,3.7,3.4,2.26,3.31,3.23,2.09
China,Super League,2015,15/07/15,13:00,Guangzhou Evergrande,Henan Jianye,1,1,D,1.35,5.28,9.5,1.39,6.1,12,1.31,4.97,8.54
China,Super League,2015,16/07/15,12:35,Beijing Renhe,Guangzhou R&F,2,2,D,2.54,3.43,2.91,3,3.43,2.93,2.53,3.19,2.62
China,Super League,2015,16/07/15,12:45,Shanghai SIPG,Tianjin Teda,2,1,H,1.39,5.03,8.61,1.41,5.5,9,1.36,4.69,7.34
China,Super League,2015,18/07/15,12:35,Liaoning,Guangzhou Evergrande,1,3,A,6.63,4.98,1.47,8.95,5.9,1.47,7.14,4.87,1.35
China,Super League,2015,19/07/15,12:35,Chongqing Lifan,Shanghai Shenhua,0,2,A,2.59,3.38,2.81,3.1,3.45,2.81,2.7,3.29,2.42
China,Super League,2015,19/07/15,12:35,Guangzhou R&F,Shandong Luneng,2,4,A,2.53,3.78,2.67,2.73,3.78,2.72,2.44,3.4,2.58
China,Super League,2015,19/07/15,12:35,Tianjin Teda,Beijing Renhe,3,4,A,2.24,3.37,3.43,2.26,3.44,3.6,2.1,3.26,3.24
China,Super League,2015,19/07/15,12:45,Henan Jianye,Hangzhou Greentown,0,0,D,1.62,3.7,6.81,1.75,3.8,6.81,1.67,3.42,5.09
China,Super League,2015,19/07/15,12:45,Jiangsu Suning,Changchun Yatai,1,1,D,2.34,3.5,3.11,2.34,3.5,3.42,2.14,3.28,3.12
China,Super League,2015,19/07/15,12:45,Shanghai Shenxin,Shijiazhuang,0,0,D,2.82,3.25,2.68,3.02,3.26,2.68,2.76,3.1,2.46
China,Super League,2015,20/07/15,12:35,Beijing Guoan,Shanghai SIPG,0,0,D,2.38,3.51,3.04,2.4,3.55,3.24,2.28,3.3,2.87
China,Super League,2015,24/07/15,12:35,Tianjin Teda,Shandong Luneng,1,3,A,3.21,3.75,2.18,3.92,4.1,2.25,3.23,3.51,2.03
China,Super League,2015,25/07/15,12:00,Changchun Yatai,Shanghai Shenxin,1,1,D,1.49,4.5,7.15,1.53,4.9,7.5,1.46,4.22,6.06
China,Super League,2015,25/07/15,12:35,Liaoning,Jiangsu Suning,2,3,A,2.66,3.55,2.66,2.78,3.55,2.66,2.57,3.26,2.53
China,Super League,2015,25/07/15,12:35,Shijiazhuang,Guangzhou R&F,1,0,H,3.09,3.45,2.37,3.2,3.45,2.45,3.02,3.22,2.23
China,Super League,2015,26/07/15,12:35,Beijing Renhe,Beijing Guoan,2,1,H,3.47,3.38,2.22,4.35,3.5,2.22,3.62,3.3,1.97
China,Super League,2015,26/07/15,12:35,Chongqing Lifan,Shanghai SIPG,2,4,A,5.8,4.32,1.58,6.5,4.4,1.61,5.07,3.98,1.56
China,Super League,2015,26/07/15,12:35,Hangzhou Greentown,Guangzhou Evergrande,0,1,A,13.29,6.1,1.26,13.29,6.7,1.31,10.27,5.56,1.24
China,Super League,2015,27/07/15,12:45,Shanghai Shenhua,Henan Jianye,1,0,H,1.85,3.62,4.58,2,3.85,4.8,1.84,3.37,4
China,Super League,2015,01/08/15,12:00,Changchun Yatai,Shijiazhuang,0,3,A,2.18,3.33,3.62,2.31,3.33,3.85,2.13,3.15,3.3
China,Super League,2015,11/08/15,12:35,Chongqing Lifan,Beijing Renhe,1,1,D,2.58,3.48,2.78,2.62,3.48,3,2.38,3.25,2.74
China,Super League,2015,11/08/15,12:35,Guangzhou R&F,Changchun Yatai,2,2,D,1.58,4.37,5.81,1.62,4.37,6.2,1.56,3.94,5.05
China,Super League,2015,11/08/15,12:35,Hangzhou Greentown,Shanghai Shenhua,4,1,H,4.6,3.73,1.82,6.5,4,1.82,4.99,3.68,1.62
China,Super League,2015,11/08/15,12:45,Shanghai Shenxin,Liaoning,2,1,H,2.7,3.39,2.7,3,3.46,2.75,2.6,3.19,2.54
China,Super League,2015,12/08/15,12:35,Beijing Guoan,Shandong Luneng,3,1,H,1.99,3.72,3.79,2.05,3.72,3.91,1.91,3.51,3.54
China,Super League,2015,12/08/15,12:35,Tianjin Teda,Shijiazhuang,1,1,D,2.05,3.5,3.81,2.18,3.5,3.81,1.99,3.32,3.48
China,Super League,2015,12/08/15,12:45,Henan Jianye,Shanghai SIPG,2,2,D,4.38,3.77,1.85,4.95,3.8,1.87,4.08,3.57,1.77
China,Super League,2015,12/08/15,12:45,Jiangsu Suning,Guangzhou Evergrande,0,1,A,7.36,4.71,1.46,7.5,4.73,1.5,6.19,4.34,1.43
China,Super League,2015,15/08/15,12:00,Changchun Yatai,Tianjin Teda,2,2,D,2.53,3.52,2.81,3.3,3.52,2.81,2.72,3.29,2.39
China,Super League,2015,15/08/15,12:35,Shijiazhuang,Beijing Guoan,2,2,D,4.03,3.39,2.03,4.1,3.5,2.1,3.64,3.22,1.97
China,Super League,2015,15/08/15,12:45,Shanghai Shenxin,Jiangsu Suning,0,1,A,3.47,3.5,2.17,3.9,3.5,2.25,3.17,3.34,2.1
China,Super League,2015,15/08/15,13:00,Guangzhou Evergrande,Shanghai Shenhua,2,2,D,1.28,5.88,12.03,1.3,6.18,13.5,1.26,5.38,9.46
China,Super League,2015,16/08/15,12:35,Beijing Renhe,Henan Jianye,2,0,H,1.93,3.47,4.41,2.05,3.47,4.79,1.88,3.16,4.09
China,Super League,2015,16/08/15,12:35,Liaoning,Guangzhou R&F,1,0,H,3.39,3.82,2.09,3.6,3.82,2.15,3.16,3.44,2.06
China,Super League,2015,16/08/15,12:35,Shandong Luneng,Chongqing Lifan,3,0,H,1.27,6.74,10.14,1.29,6.85,13.5,1.22,5.86,10.08
China,Super League,2015,16/08/15,12:45,Shanghai SIPG,Hangzhou Greentown,2,1,H,1.23,6.86,12.61,1.3,6.88,13.48,1.21,5.94,10.61
China,Super League,2015,21/08/15,12:45,Shanghai Shenxin,Guangzhou Evergrande,2,4,A,16.65,6.64,1.21,16.65,7.1,1.26,11.47,5.93,1.21
China,Super League,2015,22/08/15,12:45,Henan Jianye,Shandong Luneng,1,0,H,3.29,3.57,2.22,3.3,3.57,2.31,3.04,3.32,2.17
China,Super League,2015,23/08/15,12:35,Beijing Renhe,Hangzhou Greentown,1,2,A,1.93,3.51,4.32,1.97,3.51,4.65,1.87,3.31,3.96
China,Super League,2015,23/08/15,12:35,Chongqing Lifan,Shijiazhuang,1,0,H,1.41,4.84,8.3,1.52,4.84,8.3,1.39,4.43,6.67
China,Super League,2015,23/08/15,12:35,Guangzhou R&F,Jiangsu Suning,2,1,H,1.8,3.9,4.47,1.85,3.9,4.75,1.73,3.7,4.16
China,Super League,2015,23/08/15,12:35,Tianjin Teda,Liaoning,0,0,D,1.73,4.19,4.59,1.76,4.2,4.8,1.67,3.89,4.27
China,Super League,2015,23/08/15,12:45,Shanghai Shenhua,Shanghai SIPG,1,2,A,6.98,4.57,1.49,6.98,4.57,1.62,5.7,4.09,1.5
China,Super League,2015,12/09/15,12:35,Beijing Renhe,Shanghai Shenhua,1,2,A,2.37,3.46,3.09,2.5,3.46,3.4,2.26,3.21,2.97
China,Super League,2015,12/09/15,12:35,Liaoning,Beijing Guoan,1,0,H,6.51,4.24,1.55,8,4.4,1.55,6.04,3.96,1.49
China,Super League,2015,12/09/15,12:45,Shanghai SIPG,Guangzhou Evergrande,0,3,A,2.83,3.44,2.55,3.14,3.5,2.55,2.72,3.27,2.4
China,Super League,2015,13/09/15,12:35,Shijiazhuang,Henan Jianye,0,1,A,3.08,3.06,2.61,3.08,3.25,2.81,2.75,2.99,2.54
China,Super League,2015,13/09/15,12:45,Changchun Yatai,Chongqing Lifan,2,1,H,1.71,3.98,5.02,1.85,4,5.81,1.63,3.67,4.82
China,Super League,2015,13/09/15,12:45,Jiangsu Suning,Tianjin Teda,1,1,D,2.18,3.5,3.44,2.23,3.6,3.55,2.11,3.36,3.13
China,Super League,2015,13/09/15,12:45,Shanghai Shenxin,Guangzhou R&F,2,1,H,5.41,4.25,1.63,6.18,4.5,1.65,5.13,4.03,1.55
China,Super League,2015,14/09/15,12:35,Shandong Luneng,Hangzhou Greentown,2,1,H,1.26,6.3,11.81,1.33,7.1,17,1.22,5.8,10.46
China,Super League,2015,16/09/15,12:35,Beijing Guoan,Changchun Yatai,3,1,H,1.2,7.22,15.94,1.25,7.23,16.5,1.19,6.25,11.96
China,Super League,2015,19/09/15,12:35,Hangzhou Greentown,Shijiazhuang,1,1,D,1.76,3.5,5.49,1.85,3.75,5.49,1.72,3.39,4.65
China,Super League,2015,19/09/15,12:35,Tianjin Teda,Shanghai Shenxin,4,1,H,1.36,5.38,8.73,1.5,5.38,9,1.38,4.56,7
China,Super League,2015,19/09/15,12:45,Shanghai SIPG,Beijing Renhe,3,1,H,1.43,4.87,7.72,1.46,5.1,7.77,1.4,4.47,6.5
China,Super League,2015,20/09/15,12:35,Beijing Guoan,Jiangsu Suning,1,0,H,1.34,5.41,9.77,1.37,5.41,9.77,1.31,4.92,7.89
China,Super League,2015,20/09/15,12:35,Chongqing Lifan,Liaoning,1,1,D,1.99,3.65,3.88,2.1,3.65,4,1.97,3.4,3.47
China,Super League,2015,20/09/15,12:45,Henan Jianye,Changchun Yatai,0,0,D,2.36,3.38,3.17,2.36,3.5,3.6,2.12,3.24,3.24
China,Super League,2015,20/09/15,12:45,Shanghai Shenhua,Shandong Luneng,1,2,A,2.59,3.7,2.64,2.7,3.7,2.69,2.52,3.44,2.48
China,Super League,2015,21/09/15,12:35,Guangzhou R&F,Guangzhou Evergrande,1,2,A,6.62,4.56,1.51,7.28,4.95,1.55,6.03,4.29,1.45
China,Super League,2015,26/09/15,12:35,Beijing Renhe,Guangzhou Evergrande,2,3,A,6.95,4.54,1.49,8.3,5.2,1.49,6.26,4.39,1.43
China,Super League,2015,26/09/15,12:35,Shandong Luneng,Shanghai SIPG,0,1,A,2.45,3.74,2.78,2.66,3.75,2.88,2.4,3.48,2.59
China,Super League,2015,26/09/15,12:35,Shijiazhuang,Shanghai Shenhua,2,0,H,2.56,3.42,2.84,2.8,3.42,2.88,2.52,3.17,2.65
China,Super League,2015,27/09/15,12:35,Guangzhou R&F,Tianjin Teda,1,0,H,1.7,4,5.05,1.88,4,5.05,1.73,3.69,4.19
China,Super League,2015,27/09/15,12:35,Liaoning,Henan Jianye,0,1,A,1.76,3.62,5.2,1.78,3.9,6,1.69,3.52,4.74
China,Super League,2015,27/09/15,12:45,Changchun Yatai,Hangzhou Greentown,1,0,H,2.54,3.26,2.99,2.63,3.3,3.13,2.41,3.06,2.87
China,Super League,2015,27/09/15,12:45,Jiangsu Suning,Chongqing Lifan,1,2,A,2.22,3.49,3.35,2.37,3.49,3.35,2.18,3.28,3.06
China,Super League,2015,27/09/15,12:45,Shanghai Shenxin,Beijing Guoan,0,4,A,10.89,5.67,1.3,10.89,5.67,1.36,8.37,5.01,1.3
China,Super League,2015,17/10/15,08:00,Shanghai Shenhua,Changchun Yatai,3,0,H,1.98,3.76,3.79,2.05,3.76,3.92,1.94,3.49,3.49
China,Super League,2015,17/10/15,12:35,Beijing Guoan,Guangzhou R&F,2,0,H,1.54,4.32,6.43,1.55,4.8,7,1.5,4.09,5.72
China,Super League,2015,17/10/15,12:35,Shandong Luneng,Beijing Renhe,5,2,H,1.8,4.03,4.31,1.81,4.06,4.77,1.7,3.82,4.17
China,Super League,2015,17/10/15,12:35,Tianjin Teda,Guangzhou Evergrande,0,2,A,8.27,4.71,1.43,8.27,4.71,1.5,6.49,4.21,1.44
China,Super League,2015,17/10/15,12:45,Jiangsu Suning,Henan Jianye,1,1,D,2.66,3.21,2.88,2.66,3.4,3.05,2.44,3.11,2.77
China,Super League,2015,17/10/15,12:45,Shanghai SIPG,Shijiazhuang,2,2,D,1.28,5.84,11.69,1.31,5.95,12,1.26,5.33,9.58
China,Super League,2015,18/10/15,12:35,Chongqing Lifan,Shanghai Shenxin,2,0,H,1.22,6.77,14.75,1.25,8.5,19,1.17,6.45,12.46
China,Super League,2015,18/10/15,12:35,Hangzhou Greentown,Liaoning,0,0,D,2.41,3.12,3.33,2.52,3.25,3.33,2.34,3.05,2.98
China,Super League,2015,25/10/15,07:00,Changchun Yatai,Shanghai SIPG,0,2,A,6.73,4.62,1.49,7.12,4.62,1.55,5.96,4.29,1.45
China,Super League,2015,25/10/15,07:00,Guangzhou Evergrande,Shandong Luneng,2,2,D,1.45,4.64,7.84,1.48,5,8.1,1.41,4.44,6.61
China,Super League,2015,25/10/15,07:00,Guangzhou R&F,Chongqing Lifan,2,0,H,1.3,5.85,10.75,1.35,6.25,13,1.27,5.37,9.35
China,Super League,2015,25/10/15,07:00,Jiangsu Suning,Hangzhou Greentown,1,1,D,2.81,3.32,2.64,3.29,3.35,2.66,2.76,3.16,2.44
China,Super League,2015,25/10/15,07:00,Liaoning,Shanghai Shenhua,1,0,H,1.55,4.21,6.51,1.65,4.51,8.56,1.52,4,5.71
China,Super League,2015,25/10/15,07:00,Shanghai Shenxin,Henan Jianye,1,2,A,6.97,4.33,1.51,6.97,4.99,1.8,5.15,3.98,1.57
China,Super League,2015,25/10/15,07:00,Shijiazhuang,Beijing Renhe,1,2,A,5.06,3.96,1.7,5.68,4.1,1.95,4.64,3.75,1.65
China,Super League,2015,25/10/15,07:00,Tianjin Teda,Beijing Guoan,4,0,H,3.2,3.5,2.29,3.75,3.6,2.29,3.2,3.29,2.11
China,Super League,2015,31/10/15,07:00,Beijing Guoan,Guangzhou Evergrande,0,2,A,3.57,3.37,2.21,3.7,3.6,2.22,3.28,3.25,2.1
China,Super League,2015,31/10/15,07:00,Beijing Renhe,Changchun Yatai,2,2,D,1.26,6.41,12.15,1.31,6.41,12.15,1.25,5.52,9.53
China,Super League,2015,31/10/15,07:00,Chongqing Lifan,Tianjin Teda,1,1,D,6.05,4.29,1.58,6.09,4.75,1.62,5.41,4.05,1.52
China,Super League,2015,31/10/15,07:00,Hangzhou Greentown,Shanghai Shenxin,4,2,H,1.3,6.26,10.11,1.32,6.5,13.5,1.25,5.68,9.47
China,Super League,2015,31/10/15,07:00,Henan Jianye,Guangzhou R&F,1,0,H,2.3,3.55,3.19,2.5,3.6,3.34,2.24,3.31,2.95
China,Super League,2015,31/10/15,07:00,Shandong Luneng,Shijiazhuang,3,1,H,1.21,6.8,17,1.24,7.6,19,1.18,6.43,13.11
China,Super League,2015,31/10/15,07:00,Shanghai Shenhua,Jiangsu Suning,3,1,H,2.25,3.66,3.16,2.25,3.8,3.38,2.14,3.45,3.02
China,Super League,2015,31/10/15,07:00,Shanghai SIPG,Liaoning,2,1,H,1.16,8.35,21.03,1.18,9,21.03,1.14,7.23,15.4
China,Super League,2016,04/03/16,11:35,Guangzhou R&F,Hebei,1,2,A,2.4,3.41,3.07,2.8,3.57,3.1,2.42,3.32,2.68
China,Super League,2016,05/03/16,07:30,Henan Jianye,Shanghai SIPG,1,0,H,4.35,3.49,1.93,4.43,3.6,1.96,3.87,3.36,1.88
China,Super League,2016,05/03/16,11:35,Jiangsu Suning,Shandong Luneng,3,0,H,2.42,3.64,2.89,2.45,3.76,3.11,2.31,3.43,2.74
China,Super League,2016,05/03/16,11:35,Shanghai Shenhua,Yanbian,1,1,D,1.53,4.41,6.44,1.55,4.85,9,1.42,4.33,6.85
China,Super League,2016,06/03/16,07:30,Chongqing Lifan,Guangzhou Evergrande,2,1,H,9.78,4.86,1.37,9.78,4.9,1.41,7.69,4.51,1.36
China,Super League,2016,06/03/16,07:30,Shijiazhuang,Liaoning,0,1,A,2.06,3.29,4.05,2.07,3.4,4.2,2,3.16,3.67
China,Super League,2016,06/03/16,11:35,Hangzhou Greentown,Changchun Yatai,2,1,H,2.48,3.37,2.98,2.62,3.37,3.05,2.41,3.12,2.84
China,Super League,2016,11/03/16,11:35,Jiangsu Suning,Yanbian,2,1,H,1.34,5.46,9.65,1.36,5.46,11.7,1.32,4.89,8.08
China,Super League,2016,11/03/16,11:35,Shandong Luneng,Liaoning,3,2,H,1.33,5.41,10.26,1.36,5.5,10.26,1.32,4.84,8.34
China,Super League,2016,11/03/16,11:35,Shanghai SIPG,Shanghai Shenhua,1,1,D,1.68,4.11,5.15,1.75,4.11,5.5,1.64,3.83,4.64
China,Super League,2016,12/03/16,11:35,Guangzhou Evergrande,Changchun Yatai,3,0,H,1.17,7.83,19.29,1.21,8.03,19.29,1.17,6.49,13.31
China,Super League,2016,12/03/16,11:35,Tianjin Teda,Guangzhou R&F,0,1,A,2.08,3.5,3.71,2.08,3.5,4.2,1.93,3.35,3.66
China,Super League,2016,13/03/16,07:30,Chongqing Lifan,Henan Jianye,0,1,A,2.31,3.23,3.47,2.5,3.3,3.5,2.26,3.09,3.11
China,Super League,2016,13/03/16,07:30,Shijiazhuang,Hangzhou Greentown,1,0,H,2.08,3.25,4.06,2.19,3.35,4.06,2.05,3.16,3.51
China,Super League,2016,16/03/16,11:35,Tianjin Teda,Beijing Guoan,0,0,D,3.28,3.19,2.4,3.9,3.4,2.4,3.37,3.12,2.12
China,Super League,2016,01/04/16,12:35,Guangzhou Evergrande,Guangzhou R&F,2,0,H,1.38,5.17,8.55,1.38,5.36,10,1.32,4.92,7.79
China,Super League,2016,01/04/16,12:35,Hangzhou Greentown,Shandong Luneng,2,0,H,3.72,3.52,2.08,4,3.75,2.1,3.54,3.32,1.98
China,Super League,2016,02/04/16,08:00,Yanbian,Beijing Guoan,1,0,H,4.03,3.39,2.03,4.11,3.45,2.15,3.63,3.22,1.99
China,Super League,2016,02/04/16,08:30,Chongqing Lifan,Shanghai SIPG,1,1,D,5.19,3.81,1.72,5.25,3.81,1.85,4.59,3.59,1.69
China,Super League,2016,02/04/16,08:30,Liaoning,Henan Jianye,1,1,D,2.69,3.1,2.93,2.75,3.25,2.94,2.55,2.98,2.75
China,Super League,2016,02/04/16,12:35,Hebei,Jiangsu Suning,1,1,D,2.68,3.48,2.67,2.7,3.48,2.79,2.57,3.23,2.55
China,Super League,2016,03/04/16,08:30,Changchun Yatai,Tianjin Teda,4,4,D,2.26,3.37,3.37,2.45,3.47,3.37,2.27,3.14,3
China,Super League,2016,03/04/16,12:35,Shanghai Shenhua,Shijiazhuang,3,1,H,1.52,4.29,7.02,1.53,4.33,7.12,1.47,4.02,6.26
China,Super League,2016,08/04/16,12:35,Guangzhou R&F,Yanbian,0,0,D,1.76,3.84,4.82,1.8,3.91,5.1,1.7,3.66,4.36
China,Super League,2016,09/04/16,08:30,Shijiazhuang,Chongqing Lifan,1,1,D,2.89,3.18,2.67,3,3.4,2.85,2.69,3.06,2.55
China,Super League,2016,09/04/16,12:35,Beijing Guoan,Guangzhou Evergrande,0,3,A,4.07,3.46,2,4.07,3.5,2.15,3.51,3.25,2.01
China,Super League,2016,09/04/16,12:35,Henan Jianye,Jiangsu Suning,0,1,A,2.43,3.18,3.22,3,3.35,3.3,2.45,3.09,2.83
China,Super League,2016,10/04/16,08:30,Changchun Yatai,Hebei,0,1,A,3.27,3.38,2.31,3.36,3.5,2.34,3.04,3.22,2.22
China,Super League,2016,10/04/16,08:30,Shanghai SIPG,Liaoning,4,0,H,1.37,5.03,9.23,1.41,5.03,9.6,1.36,4.55,7.62
China,Super League,2016,10/04/16,08:30,Tianjin Teda,Hangzhou Greentown,1,0,H,1.65,3.73,6,1.73,3.85,6.5,1.63,3.58,5.09
China,Super League,2016,10/04/16,12:35,Shanghai Shenhua,Shandong Luneng,0,0,D,2.29,3.58,3.13,2.33,3.58,3.4,2.18,3.28,3.06
China,Super League,2016,15/04/16,08:30,Shanghai SIPG,Guangzhou R&F,1,0,H,1.41,4.84,8.51,1.41,5,9,1.37,4.47,7.29
China,Super League,2016,15/04/16,12:35,Guangzhou Evergrande,Henan Jianye,2,1,H,1.29,5.45,12.62,1.33,5.45,12.62,1.28,4.91,10.05
China,Super League,2016,15/04/16,12:35,Shandong Luneng,Yanbian,3,1,H,1.47,4.57,7.44,1.58,4.59,7.44,1.46,4.16,6.12
China,Super League,2016,16/04/16,08:30,Liaoning,Tianjin Teda,2,2,D,2.93,3.26,2.58,3.15,3.3,2.58,2.8,3.11,2.42
China,Super League,2016,16/04/16,12:35,Jiangsu Suning,Shanghai Shenhua,2,0,H,2.01,3.58,3.87,2.15,3.6,4,1.96,3.38,3.5
China,Super League,2016,17/04/16,08:30,Hebei,Shijiazhuang,1,1,D,1.47,4.3,8.24,1.5,4.3,8.24,1.44,4,7
China,Super League,2016,17/04/16,12:35,Chongqing Lifan,Changchun Yatai,1,1,D,2.02,3.64,3.78,2.17,3.64,3.8,2.01,3.38,3.37
China,Super League,2016,17/04/16,12:35,Hangzhou Greentown,Beijing Guoan,0,3,A,4.76,3.53,1.85,5.07,3.53,1.92,4.21,3.27,1.82
China,Super League,2016,22/04/16,12:35,Hangzhou Greentown,Chongqing Lifan,1,1,D,2.85,3.15,2.72,2.85,3.34,2.88,2.67,3.06,2.56
China,Super League,2016,23/04/16,08:00,Yanbian,Henan Jianye,1,2,A,2.48,3.26,3.08,2.8,3.3,3.25,2.55,3.05,2.72
China,Super League,2016,23/04/16,08:30,Guangzhou R&F,Jiangsu Suning,1,1,D,2.95,3.42,2.48,3.35,3.42,2.5,2.91,3.15,2.31
China,Super League,2016,23/04/16,12:35,Beijing Guoan,Liaoning,0,0,D,1.37,4.98,9.74,1.37,5.14,11,1.33,4.62,8.66
China,Super League,2016,24/04/16,08:30,Changchun Yatai,Shanghai SIPG,1,3,A,5.34,3.9,1.69,5.43,3.9,1.74,4.81,3.6,1.66
